Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label
80,0,38.931425,-121.946081,19,0,36,41.57,10,74.9,2659.45,0.0,0,1496.52,3,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
77,0,39.423046,-120.984472,565,5,64,14.87,16,80.3,5017.7,0.0,0,951.68,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
75,0,39.435756,-121.552071,1254,7,72,11.23,20,97.25,7133.1,0.0,0,808.5600000000001,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0
73,0,39.493991,-122.286363,8812,0,43,0.0,18,33.45,1500.25,0.0,40,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
67,0,40.946785,-121.719489,4552,0,69,20.62,0,20.3,1356.3,0.0,0,1422.78,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
73,0,39.913777,-122.289984,13840,1,63,37.12,18,108.5,6991.9,0.0,0,2338.56,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
65,0,41.949216,-122.050062,1162,10,48,34.43,2,58.95,2789.7,0.0,0,1652.64,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
65,0,40.524535,-122.647172,911,0,46,16.04,26,69.1,3255.35,0.0,0,737.8399999999999,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
72,0,40.059385,-122.091481,3756,4,72,16.92,19,111.65,8022.85,0.0,110,1218.2400000000002,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
78,0,40.408796,-121.579609,124,0,20,25.51,9,84.35,1745.2,0.0,10,510.2000000000001,4,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
72,0,40.877552,-121.885884,431,2,57,48.16,10,71.1,4140.1,0.0,0,2745.12,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0
70,0,41.33832,-122.290756,7309,4,44,44.44,6,85.15,3670.5,0.0,0,1955.36,4,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0
77,0,39.955164,-122.018567,439,7,72,5.51,2,84.8,6141.65,0.0,0,396.72,4,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
65,0,41.266008,-120.490731,277,1,63,40.65,29,84.0,5329.55,0.0,0,2560.95,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
79,0,39.786755,-120.445626,4236,5,45,44.91,0,24.7,1174.35,0.0,0,2020.95,4,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
71,0,40.845738,-120.322219,61,0,45,12.67,4,97.05,4385.05,0.0,0,570.15,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
70,0,40.346634,-120.386422,408,0,16,22.02,5,74.45,1261.35,0.0,0,352.32,5,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
73,0,39.178337,-120.162806,4002,7,29,36.75,12,84.3,2357.75,0.0,0,1065.75,3,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
65,1,34.043144,-118.251977,3524,4,68,0.0,23,53.0,3656.25,0.0,0,0.0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
79,0,34.049841,-118.33846,67520,8,13,48.15,6,93.8,1261.0,0.0,0,625.9499999999999,4,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
69,0,34.078991,-118.263804,73686,5,22,15.27,0,25.6,548.8,0.0,0,335.94,4,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,0,33.954017,-118.402447,39334,0,62,47.8,8,110.75,7053.35,0.0,0,2963.6,5,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0
76,0,34.108833,-118.229715,47534,4,43,3.66,22,94.5,4156.8,0.0,0,157.38,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
78,0,34.057496,-118.413959,2527,0,23,0.0,2,34.65,768.45,0.0,0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
73,0,34.137411,-118.328915,21728,10,71,0.0,28,52.3,3765.05,0.0,40,0.0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
65,0,34.099891,-118.414338,21397,0,14,37.62,10,95.6,1273.3,0.0,0,526.68,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
75,2,33.914775,-118.348083,93315,0,48,0.0,19,29.9,1388.75,0.0,0,0.0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
68,0,33.944624,-118.192615,96267,1,54,22.05,17,99.1,5437.1,0.0,0,1190.7,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
79,0,33.936291,-118.332639,27778,1,53,19.03,0,25.1,1275.6,0.0,0,1008.59,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
66,1,34.026334,-118.474222,19975,1,55,34.57,19,76.25,4154.55,0.0,0,1901.35,3,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
73,0,33.840399,-118.353714,41979,0,33,3.15,0,24.9,847.8,0.0,0,103.95,4,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
80,0,33.960891,-118.032222,38181,1,23,45.21,14,104.45,2184.85,0.0,60,1039.83,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
65,0,33.771612,-118.143866,19034,0,50,47.99,22,83.4,4113.7,0.0,0,2399.5,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
73,0,34.146635,-118.139225,16812,3,47,2.98,7,99.7,4747.2,0.0,140,140.06,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
73,0,34.167926,-118.267539,21990,0,2,15.19,30,72.6,154.3,0.0,0,30.38,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
70,0,34.153338,-118.262974,14493,0,55,29.3,10,116.5,6382.55,0.0,0,1611.5,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
67,0,34.136306,-118.26036,17015,0,71,34.8,21,106.8,7623.2,0.0,0,2470.8,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
75,0,34.129058,-118.759788,25303,7,3,0.0,3,30.75,82.85,0.0,0,0.0,5,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
65,0,34.370378,-118.504118,30742,8,41,46.46,2,94.55,3851.45,0.0,40,1904.86,3,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
78,0,34.177267,-118.31003,11517,0,41,6.33,15,104.4,4133.95,0.0,0,259.53000000000003,5,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
79,0,34.213049,-118.317651,25882,1,30,48.02,24,101.5,2917.65,0.0,0,1440.6,5,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
69,1,34.169706,-118.323548,18539,1,29,49.36,19,103.95,2964.8,0.0,0,1431.44,4,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
72,0,34.165783,-118.399795,27453,0,66,3.57,28,108.1,7238.6,0.0,0,235.62,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
69,0,34.084747,-117.886844,17554,2,38,0.0,30,24.85,955.75,0.0,0,0.0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
77,0,34.14649,-117.849815,24973,9,17,3.83,20,92.55,1614.7,0.0,0,65.11,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
65,3,34.049172,-118.115022,26933,7,65,19.58,26,107.45,7047.5,0.0,0,1272.6999999999998,4,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0
68,0,34.057256,-117.667677,54254,0,45,6.9,20,100.15,4459.8,0.0,0,310.5,4,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0
65,0,34.061634,-117.893169,30458,10,65,36.49,9,105.85,6725.5,0.0,0,2371.85,4,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
68,0,32.605012,-116.97595,9278,7,71,30.59,19,107.5,7713.55,0.0,140,2171.89,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
79,0,32.912664,-116.635387,1587,0,35,3.04,18,73.0,2471.25,0.0,0,106.4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
65,0,32.759327,-116.99726,44652,1,30,2.86,19,77.9,2351.45,0.0,0,85.8,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77,0,32.733564,-117.033713,24961,5,54,32.56,16,110.45,6077.75,0.0,0,1758.2400000000002,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
77,0,32.67102,-117.095235,62355,0,55,0.0,30,44.85,2479.05,0.0,0,0.0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
69,0,32.800671,-116.483363,1604,7,69,0.0,13,29.8,2134.3,0.0,0,0.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
79,0,32.730264,-116.950963,7863,3,9,22.79,0,19.85,183.15,0.0,0,205.11,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73,0,32.948262,-117.256086,13945,3,66,6.94,23,108.1,7181.95,0.0,0,458.04,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
70,0,33.215251,-116.53633,339,1,50,9.18,2,108.75,5431.9,0.0,0,459.0,3,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
71,0,33.174725,-116.743329,1143,1,60,36.71,25,105.9,6401.25,0.0,110,2202.6,5,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
78,0,33.22784,-117.200024,44692,1,13,36.57,26,70.45,849.1,0.0,0,475.41,5,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,32.707892,-117.05512,66838,1,72,35.04,22,109.75,8075.35,0.0,0,2522.88,4,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0
75,0,34.201108,-116.593456,354,0,50,17.65,29,104.95,5222.35,0.0,0,882.4999999999999,5,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0
78,0,34.757783,-117.33997,4948,5,61,46.65,23,85.55,5251.75,0.0,0,2845.65,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
67,0,34.508417,-116.856103,5256,0,18,38.79,14,80.55,1411.65,0.0,0,698.22,5,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
66,0,34.238162,-117.534306,1090,4,72,32.37,22,78.5,5602.25,0.0,0,2330.64,3,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
71,0,34.647959,-117.296957,909,3,65,27.14,26,92.7,5968.4,0.0,0,1764.1,3,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0
74,0,33.548869,-117.334165,36149,10,71,16.26,27,89.45,6435.25,0.0,0,1154.46,4,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
71,0,33.703976,-117.824172,17621,1,45,2.38,20,98.7,4525.8,0.0,0,107.1,3,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0
69,0,33.429488,-117.609432,34946,0,67,2.57,21,92.45,6140.85,0.0,0,172.19,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
76,2,33.529047,-117.701175,62103,5,71,30.16,19,86.7,6179.35,0.0,0,2141.36,3,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
78,0,33.766004,-117.786763,44117,1,72,27.79,10,105.0,7578.05,0.0,0,2000.88,5,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
77,0,33.844983,-117.952151,60553,0,21,37.4,16,95.4,2025.1,0.0,0,785.4,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
72,0,33.83796,-117.870494,34398,1,71,46.82,18,115.05,8016.6,0.0,0,3324.22,4,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0
76,0,33.868316,-117.929029,24502,0,14,48.01,2,78.85,1043.8,0.0,50,672.14,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
71,0,33.902211,-117.914922,21157,0,21,22.3,9,86.55,1857.25,0.0,0,468.3,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
79,0,33.782955,-118.026456,15878,0,21,23.23,0,20.5,429.55,0.0,0,487.83,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,0,33.819385,-117.600213,60294,7,56,27.56,29,76.85,4275.75,0.0,120,1543.36,3,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
77,0,34.279221,-119.221437,46894,0,49,36.47,21,103.0,5166.2,0.0,0,1787.03,4,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
65,0,34.438581,-119.685368,20893,0,46,11.93,26,91.3,4126.35,0.0,0,548.78,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
72,0,34.827662,-118.999073,4498,8,58,47.34,28,100.4,5749.8,0.0,0,2745.7200000000003,5,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
65,0,35.245035,-118.905553,15364,2,20,38.85,2,91.0,1859.5,0.0,0,777.0,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
65,0,36.205465,-119.085807,15508,7,62,27.49,3,89.8,5629.55,0.0,0,1704.38,3,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
68,0,35.38381,-119.730885,302,2,7,6.81,13,74.85,485.25,0.0,0,47.67,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
76,3,35.55647,-118.244914,1935,2,28,0.0,21,39.1,1096.6,0.0,0,0.0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
70,0,35.383937,-119.020428,12963,2,70,14.48,7,105.35,7511.9,0.0,0,1013.6,4,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
73,0,35.453912,-120.69461,29539,9,39,20.15,21,101.25,3949.15,0.0,0,785.8499999999999,4,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
77,0,35.186644,-120.728305,812,10,43,37.09,8,100.55,4304.0,0.0,0,1594.87,4,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0
74,0,34.70434,-120.02609,1317,2,34,12.33,23,64.2,2106.3,0.0,0,419.22,4,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
79,0,34.95934,-120.490081,43684,7,72,11.26,3,73.45,5329.0,0.0,0,810.72,3,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
69,0,34.501452,-118.207862,7831,0,29,10.55,2,79.3,2414.55,0.0,0,305.95000000000005,5,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
80,0,37.04584,-118.397236,13309,0,72,26.01,0,25.4,1809.35,0.0,0,1872.72,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,2,34.966777,-117.961179,7685,8,11,17.66,13,78.1,864.85,0.0,0,194.26,5,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
67,0,36.560498,-117.962461,71,0,49,43.19,10,81.35,4060.9,0.0,0,2116.31,4,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
79,0,34.712708,-117.889656,57794,10,69,0.0,12,56.55,3952.65,0.0,40,0.0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0
66,0,35.073777,-118.652112,25805,0,19,29.8,16,87.3,1637.3,0.0,0,566.2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
72,0,37.458367,-119.345011,613,9,67,48.68,17,102.9,6989.7,0.0,0,3261.56,3,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0
75,0,36.488056,-120.407691,1766,4,72,5.6,19,114.5,8331.95,0.0,0,403.2,3,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
65,0,36.5276,-119.865999,5446,0,38,4.09,0,20.2,735.9,0.0,0,155.42,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
71,0,37.100948,-120.270136,19391,8,40,28.56,18,55.8,2283.3,0.0,50,1142.4,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
70,0,36.657462,-119.595293,1965,0,59,24.27,9,99.5,5890.0,0.0,0,1431.93,5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
79,0,36.397745,-120.119911,1852,9,15,22.83,26,96.5,1392.25,0.0,0,342.45,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
79,0,37.027663,-119.69056,1125,8,28,25.57,0,25.7,734.6,0.0,0,715.96,4,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,0,36.727418,-120.123526,14062,1,16,15.44,20,91.55,1540.05,0.0,0,247.04,5,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
75,0,37.290606,-119.216328,52,6,30,33.48,22,105.7,3181.8,0.0,0,1004.4,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
77,0,36.902954,-120.194274,28434,0,57,2.21,11,93.75,5625.55,0.0,0,125.97,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
66,0,36.799648,-119.801247,26580,1,72,18.74,14,109.75,7932.5,0.0,140,1349.28,4,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
66,0,36.78979,-119.929894,60889,1,34,2.07,16,75.55,2425.4,0.0,0,70.38,5,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
71,0,36.757345,-119.818274,16346,1,19,30.44,26,66.4,1286.05,0.0,0,578.36,4,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
65,0,36.362741,-121.869685,32857,0,35,16.91,30,70.55,2419.0,0.0,0,591.85,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,0,37.680844,-122.48131,63337,6,19,0.0,14,34.3,577.15,0.0,0,0.0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
80,0,37.449551,-122.183762,39062,2,7,21.37,21,75.4,533.05,0.0,0,149.59,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
76,0,37.540582,-122.509594,2346,2,35,4.16,28,81.6,2815.25,0.0,0,145.6,3,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
74,0,37.410567,-122.297152,25569,0,35,32.92,22,110.8,3836.3,0.0,110,1152.2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
74,0,37.794487,-122.42227,56330,4,44,1.89,0,19.35,847.25,0.0,0,83.16,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
65,0,37.386978,-122.177746,1723,4,59,0.0,23,50.25,2997.45,0.0,0,0.0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0
80,0,37.774633,-122.274434,58555,3,71,37.25,0,25.45,1789.65,0.0,0,2644.75,5,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75,0,37.855717,-121.994813,15187,0,67,39.89,19,75.7,5060.85,0.0,0,2672.63,4,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
70,0,37.505768,-121.962472,56126,0,26,19.21,15,78.8,2006.1,0.0,0,499.46,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
68,0,37.571748,-121.659562,75929,4,62,4.76,3,89.1,5618.3,0.0,0,295.12,4,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
76,0,38.232389,-122.324944,26894,0,13,49.9,30,59.9,788.35,0.0,0,648.6999999999999,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
70,1,37.873916,-122.20522,17964,7,34,11.74,12,108.9,3625.2,0.0,30,399.16,3,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
75,1,38.148862,-121.737696,5246,8,57,28.25,15,95.3,5567.45,0.0,0,1610.25,3,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0
