Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label,Cluster
31,0,33.949255,-118.246978,44586,9,58,18.68,0,20.75,1185.95,0.0,0,1083.44,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,0,33.964131,-118.272783,58198,9,1,43.57,0,18.8,18.8,0.0,0,43.57,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21,0,34.048013,-118.293953,62784,0,35,39.84,0,25.6,901.25,0.0,0,1394.4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,0,34.062125,-118.315709,1957,1,47,10.07,0,25.4,1139.2,0.0,0,473.29,3,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,34.028331,-118.354338,46984,0,8,15.86,0,20.25,174.65,0.0,0,126.88,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
40,0,34.052842,-118.264495,20692,0,14,33.5,0,24.8,321.7,0.0,0,469.0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
47,2,34.066303,-118.435479,44150,4,23,35.86,0,25.1,611.45,0.0,0,824.78,5,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
58,3,34.127194,-118.295647,48727,8,6,31.73,0,25.4,153.3,0.0,0,190.38,3,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
64,0,34.085807,-118.206617,38415,7,56,32.93,0,24.45,1431.65,0.0,0,1844.08,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
56,0,34.078821,-118.177576,46960,7,72,39.98,0,25.0,1849.2,0.0,0,2878.56,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60,3,34.030578,-118.399613,58218,10,23,34.04,0,19.6,426.65,0.0,0,782.92,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54,0,34.088017,-118.327168,32562,5,12,45.15,0,26.4,314.95,0.0,0,541.8,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
33,0,34.110845,-118.259595,29310,0,40,8.36,0,20.15,804.85,0.0,0,334.4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
31,1,34.11572,-118.192754,64672,7,60,21.98,0,19.65,1161.75,0.0,0,1318.8,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56,0,33.987945,-118.370442,8115,0,42,23.25,0,20.65,958.1,0.0,0,976.5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
27,0,34.061918,-118.277939,44004,0,47,6.61,0,20.45,943.0,0.0,0,310.67,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,0,34.093781,-118.381061,20408,1,71,24.72,0,24.4,1725.4,0.0,0,1755.12,5,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
61,1,34.099891,-118.414338,21397,9,46,47.5,0,19.4,967.85,0.0,0,2185.0,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23,0,34.062095,-118.401508,11355,10,72,27.97,0,19.7,1421.9,0.0,0,2013.84,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38,0,33.88151,-118.234451,47305,0,17,25.62,0,19.9,323.15,0.0,0,435.54,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,1,33.956228,-118.120993,24908,4,6,25.05,0,20.1,100.35,0.0,0,150.3,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
46,0,33.88856,-118.351813,33300,0,1,5.02,0,19.05,19.05,0.0,0,5.02,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,1,33.788208,-118.404955,24979,2,40,1.89,0,20.4,745.3,0.0,0,75.6,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19,0,33.873395,-118.37019,37322,9,67,3.28,0,24.85,1583.5,0.0,0,219.76,4,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58,1,34.115192,-118.61017,5451,2,56,48.56,0,19.8,1119.9,0.0,0,2719.36,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
58,0,33.947305,-118.439841,11264,1,54,32.72,0,20.05,1102.4,0.0,0,1766.88,5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
49,0,34.005439,-118.477507,26099,0,68,2.83,0,20.05,1386.9,0.0,0,192.44,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20,0,33.833699,-118.314387,40705,0,20,31.02,0,19.4,415.4,0.0,0,620.4,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,33.840399,-118.353714,41979,0,58,2.38,0,24.45,1513.6,0.0,0,138.04,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
37,0,33.945318,-117.992066,19109,10,27,20.96,0,20.55,583.3,0.0,0,565.9200000000001,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
51,1,33.818477,-118.038307,47344,10,68,46.61,0,19.35,1292.65,0.0,0,3169.48,4,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
54,2,33.989524,-118.089299,63288,3,72,47.69,0,24.75,1859.1,0.0,0,3433.68,4,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54,0,33.841027,-118.078097,20890,10,57,23.28,0,19.6,1134.25,0.0,0,1326.96,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
27,1,33.736387,-118.284363,58639,1,72,35.33,0,24.75,1769.6,0.0,0,2543.76,3,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,0,33.728273,-118.085304,174,0,30,9.27,0,19.4,578.5,0.0,0,278.1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40,0,33.782068,-118.262263,53323,0,35,49.13,0,26.2,954.9,0.0,0,1719.5500000000002,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,1,33.864622,-118.179626,91664,7,34,9.66,0,20.65,716.4,0.0,0,328.44,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,1,33.830099,-118.182239,31556,9,36,34.79,0,25.1,930.95,0.0,0,1252.44,3,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,3,34.137319,-118.029837,30028,7,12,4.71,0,19.7,258.35,0.0,0,56.52,4,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
51,0,34.128284,-118.047732,30933,6,72,43.91,0,20.5,1502.25,0.0,0,3161.5199999999995,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
33,0,34.145695,-117.95982,27414,0,1,35.88,0,19.2,19.2,0.0,0,35.88,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,1,34.146635,-118.139225,16812,9,72,27.16,0,20.3,1401.15,0.0,0,1955.52,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20,0,34.139402,-118.128658,23742,0,42,27.64,0,25.05,949.85,0.0,0,1160.88,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2,34.122671,-118.112911,13158,0,32,16.94,0,20.5,696.8,0.0,0,542.08,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24,0,34.239636,-118.245259,29110,0,4,9.75,0,25.3,116.95,0.0,0,39.0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
23,0,34.130861,-118.68346,23661,7,56,21.21,0,24.3,1261.7,0.0,0,1187.76,5,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22,2,34.224377,-118.632656,49242,5,71,22.36,0,19.7,1415.85,0.0,0,1587.56,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
62,0,34.294142,-118.603883,35325,0,19,17.17,0,18.8,279.2,0.0,0,326.23,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24,2,34.150354,-118.518292,27614,8,55,27.75,0,19.4,1083.0,0.0,0,1526.25,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
48,0,34.172071,-118.946262,37779,0,38,32.63,0,19.3,755.5,0.0,0,1239.94,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
35,2,34.286131,-118.435969,33389,4,46,14.91,0,20.1,936.85,0.0,0,685.86,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
21,3,34.502432,-118.41459,40077,6,71,11.3,0,19.45,1378.45,0.0,0,802.3000000000001,4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
37,0,34.457005,-118.573726,17846,4,6,47.29,0,25.1,171.0,0.0,0,283.74,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
48,1,34.153733,-118.593408,25988,0,72,19.64,0,24.1,1734.65,0.0,0,1414.08,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45,1,34.364153,-118.615583,9937,1,41,23.95,0,19.7,804.25,0.0,0,981.95,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,0,34.195685,-118.490752,50047,0,3,16.39,0,20.75,67.1,0.0,0,49.17,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,1,34.084747,-117.886844,17554,1,4,24.57,0,19.9,76.65,0.0,0,98.28,4,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35,0,34.08111,-117.853935,25068,0,12,26.67,0,20.15,260.7,0.0,0,320.04,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,0,34.04622,-118.053753,45645,0,41,32.66,0,24.85,962.25,0.0,0,1339.06,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
24,0,34.119363,-117.855059,25135,0,69,7.18,0,19.95,1399.35,0.0,0,495.42,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
64,0,34.14649,-117.849815,24973,1,7,21.09,0,20.65,150.0,0.0,0,147.63,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
64,0,34.038983,-117.991372,30802,1,44,27.4,0,20.5,865.05,0.0,0,1205.6,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
43,0,34.057256,-117.667677,54254,1,22,20.78,0,20.45,471.55,0.0,0,457.16,4,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,3,33.992416,-117.807874,46532,0,37,8.21,0,19.8,726.1,0.0,0,303.77000000000004,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,0,34.089927,-118.095645,38041,0,3,37.01,0,20.5,76.95,0.0,0,111.03,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,34.141146,-117.655583,23331,0,1,42.15,0,20.2,20.2,0.0,0,42.15,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59,0,34.105493,-117.660934,48827,0,20,30.13,0,19.7,415.9,0.0,0,602.6,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
61,0,34.066964,-117.937007,44099,0,51,29.87,0,19.85,996.95,0.0,0,1523.37,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
21,3,34.024405,-117.898722,31622,1,13,42.23,0,19.55,265.3,0.0,0,548.99,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
28,0,34.090925,-118.128164,54382,0,1,10.21,0,20.9,20.9,0.0,0,10.21,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
53,1,34.074736,-118.145959,30635,0,1,10.14,0,21.05,21.05,0.0,0,10.14,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
49,0,32.677097,-116.304991,1509,0,46,30.99,0,19.2,908.15,0.0,0,1425.54,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60,1,32.607964,-117.059459,71126,8,71,11.13,0,20.5,1500.95,0.0,0,790.23,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,32.785165,-116.862648,40995,0,20,10.9,0,19.35,433.75,0.0,0,218.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
43,0,33.081478,-117.033814,49281,0,21,16.81,0,19.6,390.4,0.0,0,353.01,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42,2,33.079834,-117.134275,17944,9,45,21.73,0,20.0,886.4,0.0,0,977.85,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
49,5,32.909873,-116.906774,42277,0,14,40.66,0,19.95,268.4,0.0,0,569.24,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,0,33.174725,-116.743329,1143,0,22,20.46,0,19.6,422.5,0.0,0,450.12,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,0,33.323705,-116.626907,1205,0,5,3.37,0,20.15,117.95,0.0,0,16.85,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,0,32.805518,-117.169052,46828,0,31,33.71,0,20.1,589.25,0.0,0,1045.01,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
62,0,32.765299,-117.122565,33083,8,38,6.97,0,20.4,743.5,0.0,0,264.86,5,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,33.017518,-117.118456,20046,1,24,32.86,0,20.15,456.85,0.0,0,788.64,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
64,0,33.000269,-117.072093,42733,0,15,39.49,0,19.6,331.6,0.0,0,592.35,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,0,33.674583,-114.71612,24659,0,7,9.43,0,19.45,165.35,0.0,0,66.00999999999999,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
48,0,32.690654,-115.431225,27804,0,7,30.58,0,19.5,128.6,0.0,0,214.06,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29,1,33.829583,-116.474131,43141,0,1,0.0,48,24.7,24.7,0.0,70,0.0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,2,34.137742,-114.36514,1564,0,69,25.18,0,19.4,1346.2,0.0,0,1737.42,5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
51,0,32.698964,-115.886656,471,0,66,20.77,0,25.15,1683.6,0.0,0,1370.82,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
57,0,33.839989,-116.659215,24924,1,30,21.14,0,19.55,608.5,0.0,0,634.2,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62,1,33.3249,-114.758334,291,1,64,35.25,0,24.8,1514.85,0.0,0,2256.0,3,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
42,0,33.28156,-115.955541,799,0,39,48.61,0,19.35,779.2,0.0,0,1895.79,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,0,33.849263,-116.382778,6242,0,14,43.5,0,19.9,283.75,0.0,0,609.0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,1,34.667815,-117.536183,18980,0,21,31.26,0,24.7,467.15,0.0,0,656.46,4,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,3,34.278967,-116.773825,9899,0,50,18.95,0,20.15,970.85,0.0,0,947.5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
61,3,34.059722,-117.39104,25995,0,10,34.47,0,24.8,223.9,0.0,0,344.7,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,33.982787,-117.057627,7334,0,18,18.2,0,19.65,391.7,0.0,0,327.6,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,0,34.361387,-117.337509,68515,0,34,20.47,0,26.1,980.35,0.0,0,695.98,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64,0,34.129677,-117.154277,48245,0,3,31.81,0,20.2,65.95,0.0,0,95.43,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,34.983808,-117.239306,1933,6,30,40.0,0,21.25,711.9,0.0,0,1200.0,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,0,33.507255,-117.029473,46171,6,46,4.72,0,20.2,845.6,0.0,0,217.12,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
53,3,34.647959,-117.296957,909,8,55,38.51,0,21.0,1210.3,0.0,0,2118.05,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26,0,34.441123,-117.537886,12463,0,1,30.09,0,20.45,20.45,0.0,0,30.09,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,0,34.567058,-117.362329,12083,2,23,24.88,0,19.65,436.9,0.0,0,572.24,5,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40,0,35.013299,-116.834092,1195,0,1,27.59,0,20.15,20.15,0.0,0,27.59,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55,3,34.183286,-117.221722,53636,8,12,44.12,0,25.4,313.0,0.0,0,529.4399999999999,3,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
30,3,34.106922,-117.297553,44556,4,16,38.55,0,20.15,341.35,0.0,0,616.8,4,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,33.930931,-117.361788,42425,0,18,33.16,0,19.0,348.8,0.0,0,596.8799999999999,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,33.976328,-117.319786,48649,0,6,17.53,0,19.55,128.6,0.0,0,105.18,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,33.888323,-117.277533,1005,0,68,37.79,0,24.15,1498.85,0.0,0,2569.72,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
57,1,33.482243,-116.827173,2433,0,24,34.24,0,19.75,498.1,0.0,0,821.76,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
52,0,33.761894,-117.120868,4283,0,15,40.97,0,25.05,369.1,0.0,0,614.55,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,0,33.638645,-116.55783,1500,0,13,26.57,0,20.2,273.25,0.0,0,345.41,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
45,0,33.739412,-117.173334,8692,0,19,18.57,0,20.25,383.65,0.0,0,352.83,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48,2,33.69887,-117.25071,13151,6,67,5.48,0,19.4,1284.2,0.0,0,367.16,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
35,0,33.540604,-117.10909,25655,8,53,34.46,0,19.9,1110.05,0.0,0,1826.38,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54,0,33.507255,-117.029473,46171,0,5,37.97,0,19.55,99.6,0.0,0,189.85,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,2,33.643095,-117.810896,41062,9,46,26.12,0,19.95,862.4,0.0,0,1201.52,5,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23,3,33.716136,-117.752574,26419,1,69,33.09,0,24.45,1718.2,0.0,0,2283.21,5,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,0,33.645672,-117.922613,62069,0,56,48.63,0,21.2,1238.65,0.0,0,2723.28,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
22,0,33.644849,-117.684254,59176,7,28,43.36,0,25.55,672.2,0.0,0,1214.08,3,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
