Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
60,0,37.255479,-121.889838,31926,0,39,5.4,16,53.85,2200.7,46.66,0,210.6,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
61,0,33.956228,-118.120993,24908,1,60,0.0,2,37.7,2288.7,0.0,0,0.0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
71,0,34.105493,-117.660934,48827,7,34,26.49,18,90.15,3128.8,0.0,0,900.66,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
39,0,38.93496,-122.792243,9902,10,72,31.15,16,85.45,6227.5,0.0,0,2242.8,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
32,0,40.557314,-124.081662,1201,1,62,48.58,13,100.15,6283.3,0.0,0,3011.96,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
31,0,33.762351,-117.488725,13188,0,8,11.46,0,20.85,161.65,0.0,0,91.68,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
24,0,32.85723,-117.209774,34902,0,43,12.88,59,104.6,4759.85,0.0,0,553.84,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
25,0,38.140719,-121.838298,138,0,70,8.39,59,98.9,6838.6,0.0,0,587.3000000000001,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0
56,0,36.594542,-119.905245,265,1,72,29.29,30,82.3,5980.55,0.0,140,2108.88,3,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0
44,0,33.828289,-117.201666,26357,0,1,7.34,11,84.6,84.6,0.0,0,7.34,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,1,34.027337,-118.28515,45025,8,71,14.86,0,19.7,1301.1,0.0,0,1055.06,5,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
37,0,38.685069,-121.543709,854,0,23,35.03,3,73.75,1756.6,0.0,0,805.69,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
78,0,38.014457,-122.115432,46677,1,13,27.82,4,98.0,1237.85,0.0,0,361.66,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
49,2,33.3249,-114.758334,291,8,16,48.71,12,90.8,1442.2,0.0,0,779.36,3,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
35,0,32.782501,-117.01611,24005,0,9,11.5,14,85.5,791.7,0.0,0,103.5,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
25,0,34.046174,-118.446333,41175,1,58,48.98,76,59.9,3505.1,0.0,0,2840.84,3,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
49,0,32.67117,-117.00232,17389,0,62,48.72,2,80.4,4981.15,0.0,0,3020.64,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0
35,0,38.608405,-121.449942,25355,0,17,4.38,0,20.15,353.65,0.0,0,74.46,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
47,0,35.184837,-119.402525,14937,0,1,37.51,10,71.1,71.1,0.0,0,37.51,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
73,0,39.493991,-122.286363,8812,0,43,0.0,18,33.45,1500.25,0.0,40,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
37,0,36.636638,-119.421842,25923,0,47,16.64,8,103.1,4889.3,0.0,0,782.08,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0
22,0,33.944624,-118.192615,96267,10,72,15.09,85,106.3,7565.35,0.0,0,1086.48,5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
43,3,36.625114,-121.823565,38244,7,53,31.86,56,78.75,3942.45,0.0,0,1688.58,4,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
70,0,33.569186,-117.640055,350,0,20,48.46,23,89.95,1648.45,0.0,0,969.2,4,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
24,0,34.19225,-118.776874,14814,0,8,39.92,73,80.0,624.6,0.0,0,319.36,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
38,0,37.654551,-119.822984,579,0,35,36.42,2,99.25,3532.0,0.0,0,1274.7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
44,3,35.746484,-121.223355,471,0,3,0.0,53,29.65,90.05,0.0,0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61,2,37.908242,-121.682472,26577,6,72,35.21,10,98.65,7129.45,0.0,0,2535.12,4,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0
46,3,34.039224,-118.266293,15140,9,46,12.68,0,19.4,958.15,0.0,0,583.28,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
68,0,41.042003,-120.506086,85,8,30,47.75,27,90.05,2627.2,0.0,0,1432.5,5,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
43,0,33.475493,-117.219551,3070,0,52,31.31,12,91.25,4738.3,0.0,0,1628.12,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
78,1,33.936291,-118.332639,27778,1,25,19.76,12,98.5,2514.5,13.43,0,494.00000000000006,2,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
48,2,33.734933,-117.044145,25694,1,1,41.1,18,44.55,44.55,0.0,0,41.1,4,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,0,39.786755,-120.445626,4236,0,64,19.2,18,103.5,6548.65,0.0,0,1228.8,3,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0
37,0,34.027337,-118.28515,45025,0,50,20.88,13,105.95,5341.8,0.0,0,1044.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0
64,0,38.169605,-121.310964,4176,0,59,41.23,0,24.45,1493.1,0.0,0,2432.57,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0,35.772244,-119.209689,37280,1,48,6.36,47,103.25,5037.55,0.0,0,305.28000000000003,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
54,2,35.280113,-118.962329,59195,10,72,38.84,0,19.8,1414.65,0.0,0,2796.4800000000005,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
44,0,34.091829,-118.491244,33523,0,1,8.77,10,44.15,44.15,0.0,0,8.77,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
39,0,33.782346,-117.635263,1859,0,4,9.98,13,51.75,201.1,0.0,0,39.92,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,3,37.410236,-121.320337,15536,6,32,36.65,69,90.8,3023.85,0.0,0,1172.8,3,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0
24,0,34.064073,-117.166158,36675,2,9,14.91,82,70.05,564.4,0.0,0,134.19,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
26,0,40.89866,-123.539754,660,0,59,1.94,73,79.85,4786.1,0.0,0,114.46,3,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0
24,0,37.257772,-122.051824,30589,0,63,37.76,48,97.45,6253.0,0.0,0,2378.88,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0
48,0,40.839958,-124.003757,19596,0,36,32.0,23,75.55,2680.15,0.0,100,1152.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0
34,0,34.105935,-117.2914,1779,1,54,42.09,9,109.75,6110.2,0.0,0,2272.86,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
41,1,40.689243,-122.037023,829,1,4,39.04,0,18.85,84.2,0.0,0,156.16,4,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,32.790282,-115.689559,1632,0,49,35.87,30,59.75,2934.3,0.0,0,1757.63,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
46,0,35.996008,-120.85305,670,0,5,31.78,0,20.35,92.75,0.0,0,158.9,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19,0,33.655421,-117.391751,38519,0,1,29.13,51,50.1,50.1,0.0,0,29.13,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,1,37.306612,-122.080621,54431,5,10,22.83,0,25.75,257.5,0.0,0,228.3,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0,37.858898,-122.240512,12448,0,71,39.08,0,25.55,1898.1,0.0,0,2774.68,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,0,38.196497,-120.61689,3930,1,1,23.41,0,19.65,19.65,0.0,0,23.41,3,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
73,0,36.296851,-117.865469,318,0,9,24.85,15,79.55,718.55,0.0,10,223.65,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
50,0,40.665952,-124.240051,1447,0,13,21.36,0,19.3,279.3,0.0,0,277.68,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
49,2,34.15136,-118.364786,16996,0,60,16.59,0,19.95,1189.9,0.0,0,995.4,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
59,0,34.003553,-118.308933,29299,0,1,40.71,25,99.75,99.75,0.0,0,40.71,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
76,0,33.712036,-117.950113,54548,6,28,45.67,8,110.85,3204.4,0.0,0,1278.76,4,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0
22,0,35.120833,-120.61843,13106,6,2,38.41,0,20.2,34.75,0.0,0,76.82,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,33.720359,-117.733655,2762,1,57,36.65,7,70.1,3913.3,0.0,0,2089.05,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0
76,0,34.110444,-118.156957,23984,1,32,49.6,10,85.3,2661.1,0.0,0,1587.2,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
28,0,38.689174,-121.218435,32040,1,50,34.14,69,103.7,5071.05,36.61,0,1707.0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0
26,0,37.555631,-120.911653,2130,0,12,32.32,0,20.3,246.7,0.0,0,387.84,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,33.719221,-118.073596,1107,5,23,14.53,48,73.65,1642.75,0.0,0,334.19,5,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
43,0,36.618337,-121.926417,15449,0,22,33.92,0,20.05,470.2,0.0,0,746.24,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
49,0,40.142256,-123.852927,1851,0,35,30.5,8,113.2,3914.05,0.0,0,1067.5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
75,0,33.362575,-117.299644,42239,0,4,10.61,8,74.4,306.6,0.0,20,42.44,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,3,33.653338,-117.178271,14068,10,72,37.84,53,84.2,5986.55,0.0,0,2724.4800000000005,3,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0
33,1,33.988572,-118.186565,28094,1,19,13.13,0,19.8,344.5,0.0,0,249.47000000000003,5,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,36.768774,-119.762633,31180,0,1,32.44,12,44.4,44.4,0.0,0,32.44,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,0,34.424926,-117.184503,28819,1,41,35.46,0,19.75,899.45,0.0,0,1453.86,4,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
34,0,34.438581,-119.685368,20893,0,70,40.91,0,19.85,1328.35,33.29,0,2863.7,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
63,0,38.166791,-121.14207,3205,0,67,5.39,9,72.35,4991.5,0.0,0,361.13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0
24,0,36.841655,-119.797113,3258,1,21,36.26,59,111.2,2317.1,0.0,120,761.4599999999999,3,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
43,0,33.655421,-117.391751,38519,0,10,15.6,22,79.85,797.25,0.0,0,156.0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55,0,37.321233,-120.656354,27808,0,6,20.36,10,109.9,669.45,0.0,0,122.16,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
27,0,33.703976,-117.824172,17621,1,64,40.28,52,58.35,3756.45,0.0,0,2577.92,3,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
19,2,37.654551,-119.822984,579,7,54,41.58,0,24.05,1230.9,0.0,0,2245.32,4,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
58,0,39.559709,-120.345639,227,0,3,29.51,17,69.95,220.45,0.0,30,88.53,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0
44,1,33.719221,-118.073596,1107,4,4,27.24,21,61.45,229.55,0.0,0,108.96,2,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
68,0,33.949255,-118.246978,44586,0,38,46.96,13,94.75,3653.0,45.82,0,1784.48,3,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
65,0,41.266008,-120.490731,277,1,63,40.65,29,84.0,5329.55,0.0,0,2560.95,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
60,0,33.994524,-118.149953,9805,0,2,35.5,0,20.1,39.8,0.0,0,71.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,39.108252,-123.645121,383,9,32,43.54,3,93.5,2970.8,0.0,0,1393.28,5,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
61,0,34.110845,-118.259595,29310,9,51,0.0,6,30.05,1529.45,0.0,0,0.0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
28,3,35.511833,-120.918713,3220,3,64,0.0,59,49.85,3210.35,0.0,0,0.0,5,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
44,0,38.197907,-122.017258,39279,0,15,6.22,4,84.35,1302.65,0.0,0,93.3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
20,0,40.949012,-123.655847,1666,5,64,26.64,71,73.05,4688.65,0.0,0,1704.96,3,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0
41,0,33.879983,-117.895482,34592,1,67,3.2,23,86.15,5883.85,0.0,0,214.4,5,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
52,0,41.962127,-122.527696,1026,0,30,4.22,13,74.65,2308.6,0.0,50,126.6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
60,0,33.763678,-116.429928,12465,0,2,24.71,0,20.65,38.7,0.0,0,49.42,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,33.054579,-117.25665,47126,0,1,27.46,26,44.8,44.8,0.0,0,27.46,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,3,32.622999,-116.687855,727,10,70,39.06,75,114.75,7842.3,0.0,0,2734.2000000000003,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
47,0,34.174493,-117.87068,57775,1,46,0.0,8,43.95,2007.85,0.0,0,0.0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
69,0,39.258746,-121.77697,8695,0,50,25.23,23,70.35,3454.6,0.0,100,1261.5,3,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
40,1,32.852947,-114.850784,3663,1,70,40.28,13,106.05,7554.05,0.0,0,2819.6,4,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0
25,1,32.79697,-116.969082,55277,10,23,9.84,71,85.6,1868.4,0.0,0,226.32,3,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
21,0,35.536115,-120.739231,7918,1,70,41.88,59,109.5,7674.55,0.0,150,2931.6000000000004,2,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
32,2,33.976328,-117.319786,48649,3,37,1.12,23,75.1,2658.8,0.0,0,41.440000000000005,3,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
56,0,37.238758,-121.828375,59632,0,20,3.8,26,70.55,1493.55,17.6,0,76.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,37.800254,-122.436975,22920,0,3,12.05,0,21.2,52.05,0.0,0,36.150000000000006,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
56,0,37.982716,-120.343732,25340,9,22,48.68,18,87.0,1850.65,0.0,0,1070.96,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
72,0,33.970661,-117.255039,46214,4,5,45.76,22,74.35,334.8,0.0,0,228.8,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,0,34.052842,-118.264495,20692,7,69,33.23,3,113.25,7895.15,0.0,0,2292.87,4,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
21,0,34.147149,-118.463365,22085,1,47,20.93,85,95.2,4563.0,0.0,80,983.71,5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
33,0,32.619465,-116.593605,905,0,66,31.93,15,88.9,6000.1,0.0,0,2107.38,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
53,0,34.136306,-118.26036,17015,0,67,16.72,0,25.6,1790.35,46.06,0,1120.24,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
60,0,35.449881,-118.841442,53481,0,3,49.63,26,80.35,253.8,0.0,0,148.89,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
56,0,33.81859,-117.821288,40915,0,53,49.21,29,80.6,4348.1,39.45,90,2608.13,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
56,0,38.392686,-120.415951,435,0,58,29.47,16,64.9,3795.45,0.0,0,1709.26,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0
62,0,38.105733,-122.186338,51665,0,39,6.77,17,59.3,2209.15,0.0,0,264.03,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
47,0,38.69549,-121.307864,41636,8,72,43.29,16,92.0,6474.4,0.0,110,3116.88,3,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
57,3,38.815515,-120.916997,485,10,16,27.27,76,100.7,1522.7,0.0,0,436.32,4,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0
61,0,33.906496,-116.569499,732,1,7,5.13,4,48.7,340.25,0.0,0,35.91,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42,3,34.238208,-118.55029,25751,2,72,11.66,28,112.25,8041.65,0.0,0,839.52,4,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
68,0,41.266008,-120.490731,277,0,54,45.43,2,72.1,3886.05,0.0,0,2453.22,5,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
68,0,33.942895,-117.725644,66754,0,13,10.51,20,54.8,731.3,0.0,0,136.63,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
54,0,38.801936,-122.938935,9210,0,7,19.21,16,79.3,523.15,0.0,10,134.47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
20,0,40.021787,-122.127576,405,5,51,6.89,41,83.85,4307.1,0.0,0,351.39,3,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
72,0,36.301689,-119.018233,13333,0,40,0.0,6,55.8,2109.35,0.0,80,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
26,0,37.287758,-119.548156,327,0,47,43.2,0,19.9,942.95,0.0,0,2030.4,5,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,3,32.622999,-116.687855,727,5,40,13.86,75,74.55,3015.75,0.0,0,554.4,5,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
42,0,33.507255,-117.029473,46171,0,2,41.18,14,82.0,184.65,0.0,0,82.36,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59,0,39.381174,-121.21191,614,6,55,24.93,17,94.75,5276.1,0.0,0,1371.15,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0
